reward,encoder_loss,critic_loss,actor_loss
-0.1467038897837487,0.14361263811588287,0.2427617311477661,0.07641284167766571
-0.14812207645365663,0.13403119146823883,0.19005833566188812,
-0.1498189750352168,0.1259216070175171,0.2124178409576416,0.07865888625383377
-0.16409407913674706,0.11889722943305969,0.21071545779705048,
-0.1650238898073289,0.11184518784284592,0.21080249547958374,0.08166174590587616
-0.16585788624822523,0.10605218261480331,0.1968487650156021,
-0.16667544216518226,0.1009170413017273,0.19755250215530396,0.07922615110874176
-0.16790223904225016,0.09709811210632324,0.2257724404335022,
-0.16990250737722495,0.09239079058170319,0.2274867296218872,0.07603350281715393
-0.1715529993908344,0.08929819613695145,0.17773041129112244,
-0.1728426755448121,0.08735010027885437,0.22624243795871735,0.07538443803787231
-0.17424479496073145,0.08522996306419373,0.26253870129585266,
-0.17610997871578604,0.08288030326366425,0.23178526759147644,0.07737834006547928
-0.1782232069366918,0.08171014487743378,0.25861603021621704,
-0.18045889296939646,0.08133218437433243,0.22111138701438904,0.07925139367580414
-0.18230079812702155,0.0814422145485878,0.19731111824512482,
-0.18430511700418883,0.0810961052775383,0.2832649350166321,0.08112341910600662
-0.1857378808797859,0.08112989366054535,0.18769285082817078,
-0.16998792427413664,0.08226978033781052,0.28631338477134705,0.08002150058746338
-0.16999602734186336,0.08268646895885468,0.20096787810325623,
-0.1930535409878325,0.08411578088998795,0.3377256989479065,0.0806780606508255
-0.19198467558867766,0.085177481174469,0.3438721001148224,
-0.19065941937085173,0.08552256226539612,0.23905915021896362,0.08639544248580933
-0.18953189547844945,0.0869186669588089,0.22834348678588867,
-0.17826584291069958,0.08927564322948456,0.21430134773254395,0.08181802928447723
-0.17719066023630692,0.0910768210887909,0.20931145548820496,
-0.17642107111261918,0.09339563548564911,0.2151237279176712,0.07348785549402237
-0.17542643861492152,0.095267653465271,0.2375529259443283,
-0.17475357897685323,0.09560118615627289,0.26904240250587463,0.07934152334928513
-0.17367023230962364,0.09707044064998627,0.20859885215759277,
-0.1726836256576773,0.10082516074180603,0.1860540807247162,0.08403163403272629
-0.7965851145381428,0.10339787602424622,0.1960364282131195,
-0.15847794515569258,0.10751776397228241,0.2513810992240906,0.07984916865825653
-0.1632169715733552,0.10969728231430054,0.2227897346019745,
-0.16228928166474135,0.11342597007751465,0.20202752947807312,0.07421615719795227
-0.16178209199885416,0.11748199909925461,0.2679706811904907,
-0.16122981600068814,0.12053054571151733,0.27546340227127075,0.0836789682507515
-0.16021759904895663,0.12478264421224594,0.2843898832798004,
-0.15930677313740774,0.12777850031852722,0.23158079385757446,0.08538007736206055
-0.1582558680666691,0.13538479804992676,0.26516997814178467,
-0.15708541519484676,0.13855937123298645,0.23867951333522797,0.07894030213356018
-0.1565189012094244,0.14446371793746948,0.24530252814292908,
-0.15556761302128005,0.150791734457016,0.3007819950580597,0.07931408286094666
-0.15476594079847228,0.15850801765918732,0.29007506370544434,
-0.15325901322554858,0.16324013471603394,0.24186143279075623,0.08914631605148315
-0.1517258832237527,0.17048102617263794,0.256574809551239,
-0.15021606355406858,0.17736047506332397,0.28037968277931213,0.08959266543388367
-0.14866427874520563,0.18917793035507202,0.2313634157180786,
-0.14701318066249305,0.19470690190792084,0.22723934054374695,0.07276611775159836
-0.1456730142950061,0.20363961160182953,0.2494119107723236,
-0.14448625254938322,0.2150031328201294,0.18950924277305603,0.07260280102491379
-0.14329683506982593,0.2194136381149292,0.2795199453830719,
-0.15446866305763451,0.23308436572551727,0.28170010447502136,0.08806709200143814
-0.15130760260288814,0.23925578594207764,0.3034696578979492,
-0.14937411869359138,0.24900272488594055,0.2438659518957138,0.08594919741153717
-0.14844913981518232,0.2522966265678406,0.23371201753616333,
-0.14821330493850798,0.26564306020736694,0.1792285442352295,0.07154252380132675
-0.1474759911395852,0.27060192823410034,0.2084464430809021,
-0.14644136662580182,0.27775049209594727,0.20919305086135864,0.06886798143386841
-0.14582797477106021,0.2733251452445984,0.23512621223926544,
-0.1456487857549869,0.287115216255188,0.2603030502796173,0.08486711233854294
-0.08212792234892252,0.2893492877483368,0.2171340435743332,
-0.14555187263564526,0.2869732081890106,0.22943775355815887,0.08982367813587189
-0.15253731464097026,0.28867560625076294,0.2600284516811371,
-0.15223243668607883,0.2954345941543579,0.26984161138534546,0.07959175109863281
-0.15182957599439484,0.28958413004875183,0.22375741600990295,
-0.14221472778844801,0.2874717712402344,0.2333335280418396,0.07195162773132324
-0.14200620051454968,0.2939891815185547,0.21093828976154327,
-0.1427825692122146,0.2913142144680023,0.15989592671394348,0.07434413582086563
-0.14377367367515434,0.28691816329956055,0.24776014685630798,
-0.14472740307663473,0.28186553716659546,0.18769118189811707,0.08198666572570801
-0.14574214645507766,0.27749189734458923,0.21348658204078674,
-0.14710782292939906,0.27555084228515625,0.25901415944099426,0.08171726763248444
-0.14859432697812314,0.26887762546539307,0.25662732124328613,
-0.15026081253139728,0.2585948407649994,0.24309095740318298,0.07645519077777863
-0.7650870567248876,0.2600454092025757,0.21269479393959045,
-0.13307035859519073,0.2551135718822479,0.2606942057609558,0.06758874654769897
-0.13386635153528748,0.24206328392028809,0.23334385454654694,
-0.1347999885267371,0.23216235637664795,0.24221499264240265,0.07612098008394241
-0.13587650383794103,0.22816085815429688,0.2809995412826538,
-0.13715152356868873,0.22349637746810913,0.2967762351036072,0.09007441252470016
-0.13883415149429384,0.21892039477825165,0.27785220742225647,
-0.14078202017667124,0.1938573718070984,0.23389093577861786,0.07838629186153412
-0.14292282579269913,0.18603655695915222,0.234614759683609,
